"","AIT_USBKB","AIT_BUSCD","AIT_AITCD","AIT_GRPNO","AIT_MEISJ","AIT_SEISJ","AIT_MEISK","AIT_SEISK","AIT_ADRS1","AIT_ADRS2","AIT_ADRS3","AIT_ADRS4","AIT_ADRS5","AIT_YUBIN","AIT_TELNO","AIT_KENCD","AIT_YOSIN","AIT_GYSCD","AIT_TANCD","AIT_TANCH","AIT_SIMKB","AIT_KSBKB","AIT_KSHKB","AIT_SEQKB","AIT_BOBKB","AIT_TORKB","AIT_SQHKB","AIT_ZHSKB","AIT_SEIBO","AIT_INDXJ","AIT_INDXK","AIT_TSYMD","AIT_TEYMD","AIT_TOROK","AIT_MENTE","AIT_SHACD","AIT_BUMON","AIT_TANHO","AIT_SAGRP","AIT_GYSC1","AIT_TESSY","AIT_TESUM","AIT_TESKB","AIT_TESKS","AIT_TESKH","AIT_TESSR","AIT_TESKJ","AIT_CHUKB","AIT_TNLNK","AIT_TNYMD","AIT_TNMNT","AIT_JJOKY","AIT_HJOKY","AIT_GKIBO","AIT_GSTDY","AIT_GONER","AIT_GFUHY","AIT_GSRAI","AIT_GCMNT","AIT_BIKOU","AIT_GMEIS","AIT_GSEIS","AIT_GMEIF","AIT_GSEIF","AIT_ADRG1","AIT_ADRG2","AIT_ADRG3","AIT_ADRG4","AIT_ADRG5","AIT_YUBNG","AIT_TELNG","AIT_FAXNO","AIT_KENCG","AIT_GYOSN","AIT_GYGCD","AIT_GYSMA","AIT_GYSUB","AIT_HINM1","AIT_HINM2","AIT_HINM3","AIT_HINM4","AIT_HINM5","AIT_SGYMD","AIT_SEYMD","AIT_SIHON","AIT_NINZU","AIT_JOUJO","AIT_KEIFG","AIT_KYKKB","AIT_HOSFG","AIT_HOSNM","AIT_TNPKB","AIT_TORKG","AIT_KEIRE","AIT_BIKOG","AIT_JIGSU","AIT_JIGNM","AIT_INDXG","AIT_INDFG","AIT_NAMED","AIT_YOMID","AIT_YAKUD","AIT_ADRD1","AIT_ADRD2","AIT_ADRD3","AIT_ADRD4","AIT_ADRD5","AIT_YUBND","AIT_TELND","AIT_KENC2","AIT_SENEN","AIT_GAKOD","AIT_SOTSU","AIT_DNYMD","AIT_BIKOD","AIT_GTORO","AIT_GMENT","AIT_GSHAC","AIT_DKENC","AIT_KGYCD","AIT_KEIYM","AIT_KEIBK","AIT_HOSYM","AIT_HOSNA","AIT_HOSBK","AIT_TNPSY","AIT_TNPYM","AIT_TNPBK","AIT_OBEUM","AIT_OBEYM","AIT_KESAN","AIT_TOKUM","AIT_TOKYM","AIT_TOKBK","AIT_YOSBK","AIT_GYGC1","AIT_GYGS1","AIT_GYGS2","AIT_URLAD","AIT_SINYO","AIT_COMNT","AIT_KBNK1","AIT_KBNK2","AIT_KBNK3","AIT_KBNK4","AIT_KBNK5","AIT_KYAK1","AIT_KYAK2","AIT_KYAK3","AIT_KYAK4","AIT_KYAK5","AIT_KIRE1","AIT_KIRE2","AIT_KIRE3","AIT_KIRE4","AIT_KIRE5","AIT_KURI1","AIT_KURI2","AIT_KURI3","AIT_KURI4","AIT_KURI5","AIT_KKAB1","AIT_KKAB2","AIT_KKAB3","AIT_KKAB4","AIT_KKAB5","AIT_NBUSCD","AIT_KAMEINO","AIT_TORKEINO","AIT_KEINO","AIT_SYOCD"
"56","U","0281","4057","033458","綱八  アクアシティ店","株式会社綱八","ﾂﾅﾊﾁ ｱｸｱｼﾃｲﾃﾝ","ｶ)ﾂﾅﾊﾁ","東京都","港区","","台場１－７－１","","1350041","0355995070","13","0","00","03","00","99","10199","2000","0","0","00","4","3","1","綱八  アクアシティ店","ﾂﾅﾊﾁ ｱｸｱｼﾃｲﾃﾝ","","","2003-10-16 14:19:34","2013-07-11 13:14:46","21334","      ","  ","      ","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","㈱綱八","株式会社綱八","ｶ)ﾂﾅﾊﾁ","ｶ)ﾂﾅﾊﾁ","東京都","中野区","","本町３－３０－４","","1640012","03-5354-3603","03-5354-3606","13","2550","21","","","","","","","","","1924-10-18 00:00:00","10","0","","0","0","0","","0","00","","本店：新宿区３－３１－８","0","","綱八","ﾂﾅﾊﾁ","志村久弥","ｼﾑﾗ ﾋｻﾔ","社長","","","","","","       ","","  ","","","","","","2000-12-01 00:00:00","2016-04-08 08:25:53","11924","  ","      ","","","","","","","","","0","","5","0","","","","05","00","00",""," ","","","","","","","前社長　志村　圭輔","","","","","","","","","","","","","","","","","","","","","","","",""
"57","U","0281","4058","033458","綱八  新宿京王店","株式会社綱八","ﾂﾅﾊﾁ ｼﾝｼﾞﾕｸｹｲｵｳﾃﾝ","ｶ)ﾂﾅﾊﾁ","東京都","新宿区","","西新宿１－１－４","","1600023","0353243684","13","0","21","08","00","99","10199","2000","0","0","00","4","3","1","綱八  新宿京王店","ﾂﾅﾊﾁｼﾝｼﾞﾕｸｹｲｵｳﾃﾝ","2006-02-18 00:00:00","2018-12-04 00:00:00","2003-10-16 14:22:21","2018-11-21 10:26:56","60559","      ","  ","      ","05","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","㈱綱八","株式会社綱八","ｶ)ﾂﾅﾊﾁ","ｶ)ﾂﾅﾊﾁ","東京都","中野区","","本町３－３０－４","","1640012","03-5354-3603","03-5354-3606","13","2550","21","","","","","","","","","1924-10-18 00:00:00","10","0","","0","0","0","","0","00","","本店：新宿区３－３１－８","0","","綱八","ﾂﾅﾊﾁ","志村久弥","ｼﾑﾗ ﾋｻﾔ","社長","","","","","","       ","","  ","","","","","","2000-12-01 00:00:00","2016-04-08 08:25:52","11924","  ","      ","","","","","","","","","0","","5","0","","","","05","00","00",""," ","","","","","","","前社長　志村　圭輔","","","","","","","","","","","","","","","","","","","","    ","        ","   ","                ","       "
"58","U","0281","4059","033458","綱八粋  カレッタ汐留店","株式会社綱八","ﾂﾅﾊﾁｲｷ ｶﾚﾂﾀｼｵﾄﾞﾒﾃﾝ","ｶ)ﾂﾅﾊﾁ","東京都","港区","","東新橋１－８－２","","1050021","0362158278","13","0","00","08","00","99","10199","2000","0","0","00","4","3","1","綱八粋  カレッタ汐留店","ﾂﾅﾊﾁｲｷ ｶﾚﾂﾀｼｵﾄﾞﾒﾃﾝ","2008-09-02 00:00:00","2015-04-25 00:00:00","2003-10-16 14:24:11","2017-03-28 13:22:31","10000","      ","  ","      ","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","㈱綱八","株式会社綱八","ｶ)ﾂﾅﾊﾁ","ｶ)ﾂﾅﾊﾁ","東京都","中野区","","本町３－３０－４","","1640012","03-5354-3603","03-5354-3606","13","2550","21","","","","","","","","","1924-10-18 00:00:00","10","0","","0","0","0","","0","00","","本店：新宿区３－３１－８","0","","綱八","ﾂﾅﾊﾁ","志村久弥","ｼﾑﾗ ﾋｻﾔ","社長","","","","","","       ","","  ","","","","","","2000-12-01 00:00:00","2016-04-08 08:25:53","11924","  ","      ","","","","","","","","","0","","5","0","","","","05","00","00",""," ","","","","","","","前社長　志村　圭輔","","","","","","","","","","","","","","","","","","","","","","","",""
"59","U","0281","4060","021306","＊＊＊（株）海老の浦井＊＊＊","＊＊＊株式会社  海老の浦井＊＊＊","***ｴﾋﾞﾉｳﾗｲ***","***KK ｴﾋﾞﾉｳﾗｲ***","東京都","中央区","","築地５ー２ー１中央市場内","","1040045","5460678","13","300","00","05","00","99","10110","1000","1","0","01","4","3","1","＊＊＊（株）海老の浦井＊＊＊","***ｴﾋﾞﾉｳﾗｲ***","1985-05-31 00:00:00","1997-12-06 00:00:00","1985-05-25 00:00:00","2017-11-01 13:48:57","21339","021306","  ","      ","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","㈱海老の浦井","株式会社海老の浦井","ｶ)ｴﾋﾞﾉｳﾗｲ","ｶ)ｴﾋﾞﾉｳﾗｲ","東京都","中央区","","月島４－１２－１５三栄ビル３Ｆ","","1040052","","","13","300","00","","","","","","","","","","0","0","","0","0","0","","0","00","000000","","0","","海老の浦井","ｴﾋﾞﾉｳﾗｲ","","","","","","","","","0000000","","00","","","","","","1997-08-01 00:00:00","2017-08-08 09:19:42","30660","00","000000","","","","","","","","","0","","0","0","","","","00","00","00",""," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","U","0281","4061","033458","綱八  甲府デリカ店","株式会社綱八","ﾂﾅﾊﾁ ｺｳﾌﾃﾞﾘｶﾃﾝ","ｶ)ﾂﾅﾊﾁ","山梨県","甲府市","","丸の内１－２１－１５","","4000031","0552311593","19","0","00","03","00","99","10199","2000","0","0","00","4","3","1","綱八  甲府デリカ店","ﾂﾅﾊﾁ ｺｳﾌﾃﾞﾘｶﾃﾝ","","","2003-10-16 14:26:12","2013-07-11 13:15:33","21334","      ","  ","      ","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","㈱綱八","株式会社綱八","ｶ)ﾂﾅﾊﾁ","ｶ)ﾂﾅﾊﾁ","東京都","中野区","","本町３－３０－４","","1640012","03-5354-3603","03-5354-3606","13","2550","21","","","","","","","","","1924-10-18 00:00:00","10","0","","0","0","0","","0","00","","本店：新宿区３－３１－８","0","","綱八","ﾂﾅﾊﾁ","志村久弥","ｼﾑﾗ ﾋｻﾔ","社長","","","","","","       ","","  ","","","","","","2000-12-01 00:00:00","2016-04-08 08:25:53","11924","  ","      ","","","","","","","","","0","","5","0","","","","05","00","00",""," ","","","","","","","前社長　志村　圭輔","","","","","","","","","","","","","","","","","","","","","","","",""
"61","U","0281","4062","033458","綱八  海老名デリカ店","株式会社綱八","ﾂﾅﾊﾁ ｴﾋﾞﾅﾃﾞﾘｶﾃﾝ","ｶ)ﾂﾅﾊﾁ","神奈川県","海老名市","","中央１－６－１","","2430432","0462925095","14","0","00","03","00","99","10199","2000","0","0","00","4","3","1","綱八  海老名デリカ店","ﾂﾅﾊﾁ ｴﾋﾞﾅﾃﾞﾘｶﾃﾝ","2012-02-13 00:00:00","2012-02-15 00:00:00","2003-10-16 14:27:34","2013-07-11 13:18:05","21334","      ","  ","      ","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","㈱綱八","株式会社綱八","ｶ)ﾂﾅﾊﾁ","ｶ)ﾂﾅﾊﾁ","東京都","中野区","","本町３－３０－４","","1640012","03-5354-3603","03-5354-3606","13","2550","21","","","","","","","","","1924-10-18 00:00:00","10","0","","0","0","0","","0","00","","本店：新宿区３－３１－８","0","","綱八","ﾂﾅﾊﾁ","志村久弥","ｼﾑﾗ ﾋｻﾔ","社長","","","","","","       ","","  ","","","","","","2000-12-01 00:00:00","2016-04-08 08:25:53","11924","  ","      ","","","","","","","","","0","","5","0","","","","05","00","00",""," ","","","","","","","前社長　志村　圭輔","","","","","","","","","","","","","","","","","","","","","","","",""
"62","U","0281","4063","991046","＊＊＊わくら亭　丸井錦糸町店＊＊＊","＊＊株式会社　加賀屋レストランシステムズ","***ﾜｸﾗﾃｲ ﾏﾙｲｷﾝｼﾁﾖｳﾃﾝ***","***KK ｶｶﾞﾔﾚｽﾄﾗﾝｼｽﾃﾑｽﾞ***","東京都","墨田区江東橋","","３－９－１０丸井錦糸町店７Ｆ飲食フロア","","1300022","0356257880","13","0","00","05","00","99","10210","2000","5","0","01","4","3","1","＊＊＊わくら亭　丸井錦糸町店＊＊＊","**ﾜｸﾗﾃｲ ﾏﾙｲｷﾝｼﾁﾖｳﾃﾝ*","2005-10-08 00:00:00","2007-01-06 00:00:00","2003-10-24 16:05:53","2017-11-01 11:36:20","21339","022996","  ","      ","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","㈱加賀屋レストランシステム","株式会社加賀屋レストランシステム","ｶ)ｶｶﾞﾔﾚｽﾄﾗﾝｼｽﾃﾑ","ｶ)ｶｶﾞﾔﾚｽﾄﾗﾝｼｽﾃﾑ","石川県","金沢市","","昭和町16-1ヴィサージュ1階","","9200856","076-204-8500","076-204-8501","17","200","25","","","","","","","","","","0","0","","0","0","0","","0","00","000000","H28.2.21移転のため住所変更","0","","加賀屋レストランシステム","ｶｶﾞﾔﾚｽﾄﾗﾝｼｽﾃﾑ","小田　禎彦","ｵﾀﾞ ｻﾀﾞﾋｺ","代表取締役","石川県","七尾市","","和倉町ヨ80","","9260175","0767-62-1111","00","","","","","","2001-04-27 00:00:00","2017-12-20 11:17:45","10016","17","000000","","","","","","","","","0","","0","0","","","","05","00","00",""," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"63","U","0281","4064","      ","大森  カネシチ商店","大森  カネシチ商店","ｵｵﾓﾘ ｶﾈｼﾁ ｼﾖｳﾃﾝ","ｵｵﾓﾘ ｶﾈｼﾁ ｼﾖｳﾃﾝ","千葉県","浦安市","","堀江３－１４","","2790041","047513631","12","0","00","02","00","99","10115","2000","0","0","00","4","3","1","大森  カネシチ商店","ｵｵﾓﾘｶﾈｼﾁｼﾖｳﾃﾝ","1988-02-09 00:00:00","2005-01-25 00:00:00","1988-02-09 00:00:00","1992-08-27 00:00:00","11659","      ","","","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","大森  カネシチ商店","大森  カネシチ商店","ｵｵﾓﾘ ｶﾈｼﾁ ｼﾖｳﾃﾝ","ｵｵﾓﾘ ｶﾈｼﾁ ｼﾖｳﾃﾝ","千葉県","浦安市","","堀江３－１４","","2720100","","","12","0","00","","","","","","","","","","0","0","","0","0","0","","0","00","","","0","","大森  カネシチ商店","ｵｵﾓﾘｶﾈｼﾁｼﾖｳﾃﾝ","","","","","","","","","0000000","","00","","","","","","1988-02-09 00:00:00","1992-08-27 00:00:00","11659","00","000000","","","","","","","","","0","","0","0","","","","00","00","00",""," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"64","U","0281","4065","      ","天婦羅  大江戸","天婦羅  大江戸","ｵｵｴﾄﾞ","ﾃﾝﾌﾟﾗ ｵｵｴﾄﾞ","東京都","中央区","","銀座６－９－７","","1040061","5716987","13","0","00","02","00","00","38888","1000","1","0","00","4","3","1","天婦羅  大江戸","ｵｵｴﾄﾞ","1982-07-03 00:00:00","1995-09-18 00:00:00","1984-05-29 00:00:00","1995-04-18 00:00:00","11659","      ","","","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","天婦羅  大江戸","天婦羅  大江戸","ﾃﾝﾌﾟﾗ ｵｵｴﾄﾞ","ﾃﾝﾌﾟﾗ ｵｵｴﾄﾞ","東京都","中央区","","銀座６－９－７","","1040000","","","13","0","00","","","","","","","","","","0","0","","0","0","0","","0","00","","","0","","天婦羅  大江戸","ｵｵｴﾄﾞ","","","","","","","","","0000000","","00","","","","","","1984-05-29 00:00:00","1995-04-18 00:00:00","11659","00","000000","","","","","","","","","0","","0","0","","","","00","00","00",""," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65","U","0281","4066","      ","まるき商店","株式会社まるき商店","ﾏﾙｷｼｮｳﾃﾝ","ｶ)ﾏﾙｷｼｮｳﾃﾝ","東京都","足立区","","綾瀬4-9-24-507","","1200005","03-6876-3394","13","10","79","08","  ","00","20002","1000","5","0","00","1","1","1","まるき商店","ﾏﾙｷｼｮｳﾃﾝ","2018-08-01 00:00:00","2020-05-01 00:00:00","2018-07-30 14:30:04","2018-11-21 10:27:26","60559","      ","  ","      ","16","  "," ","","","","","0","1","     ","","","  ","  ","     ","     ","     ","     ","     ","","","㈱まるき商店","株式会社まるき商店","ｶ)ﾏﾙｷｼｮｳﾃﾝ","ｶ)ﾏﾙｷｼｮｳﾃﾝ","東京都","足立区","","綾瀬4-9-24-507","","1200005","03-6876-3394","","13","0","00","","","","","","","","","2018-06-14 00:00:00","3","0","","0"," "," ",""," ","00","","","0","","まるき商店","ﾏﾙｷｼｮｳﾃﾝ","中島　信幸","ﾅｶｼﾞﾏ ﾉﾌﾞﾕｷ","代表取締役","東京都","足立区","","綾瀬4-9-24-507","","1200005","","  ","","","","","","2000-05-10 00:00:00","2018-07-30 13:54:47","21339","13","      ","","","","","","","",""," ","","0"," ","","","","00","00","00",""," ","","","","","","","","","","","","","","","","","","","","","","","","","","","    ","        ","   ","                ","       "
"66","U","0281","4067","      ","＊＊＊大鳥居（５６部）＊＊＊","＊＊＊有限会社  魚隆＊＊＊","***ｵｵﾄﾘｲ (56 ﾌﾞ)***","***YK ｳｵﾀｶ***","東京都","大田区","","糀谷３ー１ー７","","1440000","7447878","13","0","00","05","00","92","20030","1000","5","0","01","4","3","1","＊＊＊大鳥居（５６部）＊＊＊","***ｵｵﾄﾘｲ***","1983-09-16 00:00:00","2004-11-17 00:00:00","1984-05-29 00:00:00","2017-11-01 11:51:09","21339","      ","  ","      ","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","有限会社  魚隆","有限会社  魚隆","YK ｳｵﾀｶ","YK ｳｵﾀｶ","東京都","大田区","","糀谷３ー１ー７","","1440000","","","13","0","00","","","","","","","","","","0","0","","0","0","0","","0","00","","","0","","有限会社  魚隆","ｵｵﾄﾘｲ","","","","","","","","","0000000","","00","","","","","","1984-05-29 00:00:00","1998-02-18 00:00:00","11659","00","000000","","","","","","","","","0","","0","0","","","","00","00","00",""," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"67","U","0281","4068","020673","＊＊＊葵丸進  立花＊＊＊","＊＊＊株式会社  葵丸進  立花＊＊＊","***ｱｵｲ ﾏﾙｼﾝ ﾀﾁﾊﾞﾅ******","KK ｱｵｲ ﾏﾙｼﾝ ﾀﾁﾊﾞﾅ*********","東京都","墨田区","","立花５－２５－２","","1310043","6166761","13","0","00","05","00","99","10199","2000","1","0","00","4","3","1","＊＊＊葵丸進  立花＊＊＊","***ｱｵｲﾏﾙｼﾝﾀﾁﾊﾞﾅ***","1987-03-31 00:00:00","1999-04-12 00:00:00","1987-03-19 00:00:00","2017-11-01 13:40:18","21339","020673","  ","      ","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","㈱葵丸進","株式会社葵丸進","ｶ)ｱｵｲﾏﾙｼﾝ","ｶ)ｱｵｲﾏﾙｼﾝ","東京都","台東区","","浅草１－４－４","","1110032","0338415439","","13","500","21","","","","","","","","","","0","0","","0"," ","0","","0","00","000000","株式会社  葵  丸  進","0","","葵丸進","ｱｵｲﾏﾙｼﾝ","渡邊　晃將","ﾜﾀﾅﾍﾞ ｱｷﾏｻ","","東京都","","","","","0000000","","00","","","","2017-12-01 00:00:00","","1997-07-18 00:00:00","2017-12-22 11:46:19","30660","13","000000","","","","","","","","","0","","0","0","","","","05","00","00",""," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"68","U","0281","4069","      ","串こたに","串こたに","ｸｼｺﾀﾆ","ｸｼｺﾀﾆ","東京都","足立区","","綾瀬２－２４－９","","1200005","0336044546","13","100","59","08","00","99","10115","1000","5","0","00","4","3","1","串こたに","ｸｼｺﾀﾆ","2006-01-27 00:00:00","2020-01-31 00:00:00","2003-12-22 16:33:56","2018-11-21 10:32:39","60559","      ","  ","      ","13","  "," ","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","22年1月迄　臨時与信100万　元　0円","","","","","","","","","","       ","","","  ","0","00","","","","","","","","","","0","0",""," "," "," ",""," ","  ","","","0","","","","牧野 雅充","ﾏｷﾉ ﾏｻﾐﾂ","","","","","","","       ","","  ","","","","","","1899-12-30 00:00:00","1899-12-30 00:00:00","     ","  ","      ","","","","","","","",""," ","","0"," ","","","","00","00","00",""," ","","","","","","","","","","","","","","","","","","","","","","","","","","","    ","        ","   ","                ","       "
"69","U","0281","4070","      ","おたんこなす","おたんこなす","ｵﾀﾝｺﾅｽ","ｵﾀﾝｺﾅｽ","東京都","葛飾区","","亀有３－９－７東久ハイツ","","1250061","0336901697","13","0","00","03","00","00","3CASH","1000","0","0","00","4","3","1","おたんこなす","ｵﾀﾝｺﾅｽ","","2005-07-30 00:00:00","2003-12-26 17:44:28","2004-10-07 16:49:29","10000","      ","","","00","  "," ","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","","","","","","","","","","       ","","","  ","0","00","","","","","","","","","","0","0",""," "," "," ",""," ","  ","","","0","","","","","","","","","","","","       ","","  ","","","","","","","","     ","  ","      ","","","","","","","",""," ","","0"," ","","","","00","00","00",""," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"70","U","0281","4071","      ","森寿司","森寿司","ｾｲｽﾞｼ","ｾｲｽﾞｼ","東京都","練馬区","","豊玉北５－２３－１３","","1760012","039998622","13","0","00","02","00","99","10115","2000","0","0","00","4","3","1","森寿司","ｾｲｽﾞｼ","1990-09-27 00:00:00","1994-05-30 00:00:00","1990-09-28 00:00:00","1995-04-13 00:00:00","11659","      ","","","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","森寿司","森寿司","ｾｲｽﾞｼ","ｾｲｽﾞｼ","東京都","練馬区","","豊玉北５－２３－１３","","1760000","","","13","0","00","","","","","","","","","","0","0","","0","0","0","","0","00","","","0","","森寿司","ｾｲｽﾞｼ","","","","","","","","","0000000","","00","","","","","","1990-09-28 00:00:00","1995-04-13 00:00:00","11659","00","000000","","","","","","","","","0","","0","0","","","","00","00","00",""," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"71","U","0281","4072","      ","＊＊＊東信水産  ㈱＊＊＊","＊＊＊東信水産  ㈱＊＊＊","***ﾄｳｼﾝｽｲｻﾝ KK***","***ﾄｳｼﾝｽｲｻﾝ KK***","東京都","杉並区","","上荻１－２１－２１","","1670043","033912226","13","0","00","05","00","99","10199","2000","0","0","01","4","3","1","＊＊＊東信水産  ㈱＊＊＊","***ﾄｳｼﾝｽｲｻﾝ***","2001-03-31 00:00:00","1995-04-24 00:00:00","1990-12-01 00:00:00","2017-11-01 13:59:24","21339","      ","  ","      ","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","東信水産  ㈱","東信水産  ㈱","ﾄｳｼﾝｽｲｻﾝ KK","ﾄｳｼﾝｽｲｻﾝ KK","東京都","杉並区","","上荻１－２１－２１","","1670043","0333912226","","13","1000","00","","","","","","","","","1949-01-01 00:00:00","72","620","","0","0","0","","0","00","㈱東信閣、東信加工()","","48","","東信水産  ㈱","ﾄｳｼﾝｽｲｻﾝ","織茂 章則","ｵﾘﾓ ｱｷﾉﾘ","社長","東京都","","","","","0000000","","00","","","","","","1990-12-01 00:00:00","2000-08-11 00:00:00","11659","13","000000","","","","","","","","","0","","1","0","","","","00","00","00",""," ","","りそな（萩窪支店）","商工組合中央金庫（新宿支店）","みずほ（萩窪駅前支店）","東京三菱（萩窪支店）","","会長　織茂　敏子","社長　織茂　章則","取締　織茂　博","取締　織茂　育代","取締　岩川　久二","","","","","","","","","","","","","","","","","","","",""
"72","U","0281","4073","      ","日本料理　さが和","日本料理　さが和","ﾆﾎﾝﾘﾖｳﾘ ｻｶﾞﾜ","ﾆﾎﾝﾘﾖｳﾘ ｻｶﾞﾜ","東京都","葛飾区","","亀有３－２０－１３","","1250061","0336906084","13","0","00","03","00","92","20015","1000","5","0","00","4","3","1","日本料理　さが和","ﾆﾎﾝﾘﾖｳﾘ ｻｶﾞﾜ","","2005-10-11 00:00:00","2004-01-06 09:54:24","2004-10-07 16:49:29","10000","      ","","","00","  "," ","","","","","0","4","     ","","","00","00","     ","     ","     ","     ","     ","","","","","","","東京都","葛飾区","","亀有３－２０－１３","","1250061","0336906084","","13","0","00","","","","","","","","","","0","0",""," "," "," ",""," ","  ","","","0","","","","佐川 正治","ｻｶﾞﾜ ﾏｻﾊﾙ","","","","","","","       ","","  ","","","","","","1899-12-30 00:00:00","1899-12-30 00:00:00","     ","  ","      ","","","","","","","",""," ","","0"," ","","","","00","00","00",""," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
