"","GZA_HINCD","HIZ_HINNM","HIZ_SIZEN","HIZ_YORYO","HIZ_JURKB","HIZ_IRISU","GZA_HTANK","GZA_ZAIKB","GZA_ZSHNO","GZA_NYKNO","GZA_NSKKB","GZA_NKYMD","GZA_UPYMD","GZA_MOTOK","GZA_MKING","GZA_GENZA","GZA_JUCHU","KAD_COPRM","KAD_FCTRM","GZA_GENCD","GZA_KAKCD","GZA_IKUCD","GZA_TAICD","GZA_KURCD","TGEN_GENNM","TKAK_GENNM","TIKU_IKUNM","TTAI_TAINM"
"101","034604826","BTﾑﾄｴﾋﾞAﾖｳｼﾖｸPB","26-30","4","P","6","0","0","0210213092848001","","00","2020-04-28","2020-04-28","0","14400","0","0","大京１","","20025","     "," ","02","020732","ｲﾝﾄﾞﾈｼｱ","","","生鮮"
"102","034604828","BTﾑﾄｴﾋﾞAﾖｳｼﾖｸPB","31-40","4","P","6","0","0","0210213138782001","","00","2020-02-28","2020-02-28","0","12600","0","0","大京１","","20025","     "," ","02","020732","ｲﾝﾄﾞﾈｼｱ","","","生鮮"
"103","034604830","BTﾑﾄｴﾋﾞAﾖｳｼﾖｸPB","41-50","4","P","6","0","0","0210213095779006","","00","2020-03-02","2020-03-02","0","-11100","0","0","大京１","","20025","     "," ","02","020732","ｲﾝﾄﾞﾈｼｱ","","","生鮮"
"104","034604831","BTﾑﾄｴﾋﾞAﾖｳｼﾖｸPB","51-60","4","P","6","0","0","0210263089802008","","00","2020-04-07","2020-04-07","0","10200","0","0","大京１","","20025","     "," ","02","020732","ｲﾝﾄﾞﾈｼｱ","","","生鮮"
"105","034612025","BTﾑﾄｳｴﾋﾞｲﾝﾄﾞﾈｼｱﾖｳｼﾖｸ","21-25","900","G","12","0","0","0281042013628001","","00","2020-03-24","2020-03-26","12","24000","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"106","034904015","BTﾑﾄｴﾋﾞ3ｲﾝﾄﾞﾈｼｱﾖｳｼﾖｸ","8-12","4","P","6","0","0","0287212337161002","","00","2020-04-24","2020-04-24","0","0","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"107","034904022","BTﾑﾄｴﾋﾞ3ｲﾝﾄﾞﾈｼｱﾖｳｼﾖｸ","13-15","4","P","6","0","0","0281042010984001","","00","2020-05-01","2020-05-01","0","60000","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"108","035004015","BTﾑﾄｴﾋﾞKｲﾝﾄﾞﾈｼｱﾖｳｼﾖｸ","8-12","4","P","6","0","0","0281042009448001","","00","2020-04-24","2020-04-24","0","61200","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"109","035004022","BTﾑﾄｴﾋﾞKｲﾝﾄﾞﾈｼｱﾖｳｼﾖｸ","13-15","4","P","6","0","0","0281042009409001","","00","2020-04-23","2020-04-23","0","25800","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"110","035004024","BTﾑﾄｴﾋﾞKｲﾝﾄﾞﾈｼｱﾖｳｼﾖｸ","16-20","4","P","6","0","0","0281012137310001","","00","2020-05-02","2020-05-02","0","0","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"111","035004025","BTﾑﾄｴﾋﾞKｲﾝﾄﾞﾈｼｱﾖｳｼﾖｸ","21-25","4","P","6","0","0","0281042011098001","","00","2020-04-07","2020-04-07","0","18300","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"112","035004026","BTﾑﾄｴﾋﾞKｲﾝﾄﾞﾈｼｱﾖｳｼﾖｸ","26-30","4","P","6","0","0","0281042011498001","","00","2020-03-03","2020-03-03","0","15900","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"113","035004028","BTﾑﾄｴﾋﾞKｲﾝﾄﾞﾈｼｱﾖｳｼﾖｸ","31-40","4","P","6","0","0","0281042009469001","","00","2020-03-06","2020-03-06","0","14100","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"114","035604022","BTﾑﾄｳｴﾋﾞｲﾝﾄﾞﾖｳｼﾖｸ","13-15","4","P","6","0","0","0281012104027001","","00","2020-03-21","2020-03-21","0","20100","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"115","035604024","BTﾑﾄｳｴﾋﾞｲﾝﾄﾞﾖｳｼﾖｸ","16-20","4","P","6","2591","0","0281012103506006","","00","2020-04-07","2020-04-30","34","88180","19","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"116","035604025","BTﾑﾄｳｴﾋﾞｲﾝﾄﾞﾖｳｼﾖｸ","21-25","4","P","6","2299","0","0281012103470005","","00","2020-04-20","2020-05-02","29","67594","17","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"117","035604026","BTﾑﾄｳｴﾋﾞｲﾝﾄﾞﾖｳｼﾖｸ","26-30","4","P","6","1984","0","0281012103684002","","00","2020-04-27","2020-05-01","29","58090","25","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"118","035604028","BTﾑﾄｳｴﾋﾞｲﾝﾄﾞﾖｳｼﾖｸ","31-40","4","P","6","1676","0","0281042005925001","","00","2020-05-02","2020-05-02","23","38847","23","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"119","035604030","BTﾑﾄｳｴﾋﾞｲﾝﾄﾞﾖｳｼﾖｸ","41-50","4","P","6","1550","0","0281012116962002","","00","2020-03-13","2020-04-07","18","27900","9","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"120","035604031","BTﾑﾄｳｴﾋﾞｲﾝﾄﾞﾖｳｼﾖｸ","51-60","4","P","6","0","0","0210213104591009","","00","2020-02-18","2020-02-18","6","9300","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"121","035604215","BTﾑﾄｳｴﾋﾞｲﾝﾄﾞ","8-12","4","P","6","0","0","0281042010487001","","00","2020-03-10","2020-03-23","6","21900","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"122","035610724","BTﾑﾄｳｴﾋﾞIQFｲﾝﾄﾞﾖｳｼﾖｸ","16-20","1000","G","10","0","0","0210213094523001","","00","2020-02-04","2020-02-04","10","18000","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"123","036407850","BTﾕｳﾄｳｴﾋﾞｽﾘﾗﾝｶﾖｳｼﾖｸ","50","1300","G","6","0","0","0281042007278001","","00","2020-02-28","2020-03-03","18","22500","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"124","039504622","BTﾑﾄｳｴﾋﾞﾂｲﾝ ﾖｳｼﾖｸ","13-15","4","P","6","0","0","0210213196726001","","00","2020-03-13","2020-03-14","6","20400","0","0","大京１","","20025","     "," ","02","020732","ｲﾝﾄﾞﾈｼｱ","","","生鮮"
"125","039572724","BTﾑﾄｳｴﾋﾞﾂｲﾝ ﾖｳｼﾖｸSR","16-20","1800","G","6","0","0","0210213156236005","","00","2020-03-13","2020-03-13","0","-570","0","0","大京１","","20025","     "," ","02","020732","ｲﾝﾄﾞﾈｼｱ","","","生鮮"
"126","039572822","BTﾑﾄｳｴﾋﾞﾂｲﾝ ﾖｳｼﾖｸSR","13-15","1800","G","6","3800","0","0210213156499002","","00","2020-04-14","2020-04-24","6","22800","3","0","大京１","","20025","     "," ","02","020732","ｲﾝﾄﾞﾈｼｱ","","","生鮮"
"127","040510013","ｸﾙﾏｴﾋﾞﾑﾄｳ ﾁﾕｳｺﾞｸ","6-8","1000","G","12","0","0","0281042011101001","","00","2020-02-04","2020-02-04","12","63600","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"128","040510015","ｸﾙﾏｴﾋﾞﾑﾄｳ ﾁﾕｳｺﾞｸ","8-12","1000","G","12","0","0","0281012126062001","","00","2020-03-31","2020-04-02","12","50400","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"129","040510022","ｸﾙﾏｴﾋﾞﾑﾄｳ ﾁﾕｳｺﾞｸ","13-15","1000","G","12","4199","0","0281012129097008","","00","2020-04-24","2020-04-30","14","58800","12","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"130","040510024","ｸﾙﾏｴﾋﾞﾑﾄｳ ﾁﾕｳｺﾞｸ","16-20","1000","G","12","3392","0","0287212337161003","","00","2020-04-24","2020-04-24","14","47598","14","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"131","040510025","ｸﾙﾏｴﾋﾞﾑﾄｳ ﾁﾕｳｺﾞｸ","21-25","1000","G","12","0","0","0210213094523005","","00","2020-03-31","2020-04-02","12","37200","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"132","045110230","ｸﾙﾏｴﾋﾞﾕｳﾄｳ","30","1000","G","10","0","0","0281042006608001","","00","2020-03-21","2020-03-21","0","0","0","0","大京１","","20036","     "," ","02","020732","ｵｰｽﾄﾗﾘｱ","","","生鮮"
"133","051704022","Wﾑﾄｳｴﾋﾞﾏﾚｰｼｱ","13-15","4","P","6","0","0","0281042009361001","","00","2020-04-20","2020-04-20","18","75600","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"134","051704024","Wﾑﾄｳｴﾋﾞﾏﾚｰｼｱ","16-20","4","P","6","2900","0","0281042007404001","","00","2020-03-27","2020-03-26","11","31900","11","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"135","051704026","Wﾑﾄｳｴﾋﾞﾏﾚｰｼｱ","26-30","4","P","6","1750","0","0281042007341001","","00","2020-03-09","2020-03-23","18","31500","17","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"136","051804025","Wﾑﾄｳｴﾋﾞ2 ﾏﾚｰｼｱ","21-25","4","P","6","2199","0","0281042009938001","","00","2020-04-07","2020-04-25","10","22000","7","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"137","052504013","Wﾑﾄｳｴﾋﾞｲﾝﾄﾞﾈｼｱ","6-8","4","P","6","0","0","0281042011018001","","00","2020-02-06","2020-02-06","6","37200","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"138","052504015","Wﾑﾄｳｴﾋﾞｲﾝﾄﾞﾈｼｱ","8-12","4","P","6","4980","0","0281012103507007","","00","2020-04-23","2020-04-23","7","34406","7","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"139","052504022","Wﾑﾄｳｴﾋﾞｲﾝﾄﾞﾈｼｱ","13-15","4","P","6","0","0","0281012103748005","","00","2020-05-01","2020-05-01","6","26700","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"140","052504024","Wﾑﾄｳｴﾋﾞｲﾝﾄﾞﾈｼｱ","16-20","4","P","6","0","0","0281042005943001","","00","2020-03-26","2020-03-26","0","0","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"141","052504025","Wﾑﾄｳｴﾋﾞｲﾝﾄﾞﾈｼｱ","21-25","4","P","6","0","0","0281012103904005","","00","2020-04-06","2020-04-07","0","0","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"142","052504028","Wﾑﾄｳｴﾋﾞｲﾝﾄﾞﾈｼｱ","31-40","4","P","6","0","0","0281012103506010","","00","2020-03-24","2020-03-24","6","12000","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"143","053104015","Wﾑﾄｳｴﾋﾞﾐﾔﾝﾏｰ","8-12","4","P","6","5000","0","0281042008886001","","00","2020-02-28","2020-03-27","12","60000","6","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"144","053104022","Wﾑﾄｳｴﾋﾞﾐﾔﾝﾏｰ","13-15","4","P","6","0","0","0281042008932001","","00","2020-05-02","2020-05-02","0","0","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"145","053104024","Wﾑﾄｳｴﾋﾞﾐﾔﾝﾏｰ","16-20","4","P","6","0","0","0281042008887001","","00","2020-05-02","2020-05-02","0","57600","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"146","053104026","Wﾑﾄｳｴﾋﾞﾐﾔﾝﾏｰ","26-30","4","P","6","0","0","0281042008233001","","00","2020-04-02","2020-04-02","6","22200","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"147","053404013","Wﾑﾄｳｴﾋﾞｲﾝﾄﾞ","6-8","4","P","6","0","0","0281042012677001","","00","2020-04-14","2020-04-14","6","37200","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"148","053472113","Wﾑﾄｳｴﾋﾞﾂｲﾝ ｲﾝﾄﾞPB","6-8","1800","G","6","0","0","0210213193146001","","00","2020-05-02","2020-05-02","6","34800","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"149","053472122","Wﾑﾄｳｴﾋﾞﾂｲﾝ ｲﾝﾄﾞPB","13-15","1800","G","6","3949","0","0210213092510001","","00","2020-05-02","2020-05-02","18","71100","10","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"150","053472124","Wﾑﾄｳｴﾋﾞﾂｲﾝ ｲﾝﾄﾞPB","16-20","1800","G","6","0","0","0210213093406001","","00","2020-03-07","2020-03-07","6","17400","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"151","057310228","Wﾕﾄｴﾋﾞﾆﾕｰｶﾚﾄﾞﾆｱﾖｳｼﾖｸ","***30-40**","1000","G","10","2450","0","0281012103702017","","00","2019-12-21","2020-04-07","17","41650","5","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"152","057502006","BAﾑﾄｳｴﾋﾞﾊﾟﾌﾟｱﾆﾕｰｷﾞﾆｱ","9-12","2000","G","6","0","0","0210213203518001","","00","2020-03-02","2020-03-02","30","192000","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"153","058104026","BAﾑﾄｳｴﾋﾞｲﾝﾄﾞﾈｼｱ","26-30","4","P","6","0","0","0210213142355001","","00","2020-04-03","2020-04-03","6","13800","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"154","058204013","BAﾑﾄｳｴﾋﾞｲﾝﾄﾞﾈｼｱ","6-8","4","P","6","0","0","0287212337165002","","00","2020-04-16","2020-04-16","0","151200","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"155","058204022","BAﾑﾄｳｴﾋﾞｲﾝﾄﾞﾈｼｱ","13-15","4","P","6","0","0","0281042006052001","","00","2020-03-24","2020-03-24","6","24000","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"156","058204024","BAﾑﾄｳｴﾋﾞｲﾝﾄﾞﾈｼｱ","16-20","4","P","6","0","0","0281042006087001","","00","2020-04-18","2020-04-18","0","0","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"157","058272016","BAﾑﾄｳｴﾋﾞｲﾝﾄﾞﾈｼｱ","9-12","1800","G","6","0","0","0287212337166004","","00","2020-05-01","2020-05-01","6","34800","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"158","058272022","BAﾑﾄｳｴﾋﾞｲﾝﾄﾞﾈｼｱ","13-15","1800","G","6","0","0","0281042011130001","","00","2020-03-27","2020-03-27","6","27000","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"159","058272024","BAﾑﾄｳｴﾋﾞｲﾝﾄﾞﾈｼｱ","16-20","1800","G","6","0","0","0281042011175001","","00","2020-04-07","2020-04-07","12","54000","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"160","065102033","BRﾑﾄｳｴﾋﾞﾊﾞﾝｸﾞﾗﾃﾞｼﾕ","61-70","2000","G","6","1799","0","0281042007264001","","00","2020-04-06","2020-04-07","40","72000","36","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"161","070802026","BRﾑﾄｳｴﾋﾞﾒｷｼｺ","26-30","2000","G","6","4399","0","0281042006074001","","00","2020-04-23","2020-04-21","7","30800","7","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"162","072502025","Pﾑﾄｳｴﾋﾞｽﾘﾅﾑ","21-25","2000","G","6","0","0","0281042011259001","","00","2020-02-03","2020-02-03","0","0","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"163","072502026","Pﾑﾄｳｴﾋﾞｽﾘﾅﾑ","26-30","2000","G","6","0","0","0281042010985001","","00","2020-03-18","2020-03-18","6","27000","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"164","074102030","Pﾑﾄｳｴﾋﾞﾌﾞﾗｼﾞﾙ","41-50","2000","G","6","0","0","0281042011115001","","00","2020-05-01","2020-05-01","30","115500","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"165","074102031","Pﾑﾄｳｴﾋﾞﾌﾞﾗｼﾞﾙ","51-60","2000","G","6","0","0","0281042011116001","","00","2020-04-04","2020-04-04","0","99000","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"166","092660173","ｱﾏｴﾋﾞﾕｳﾄｳ ｶﾅﾀﾞ","160-200","4500","G","1","0","0","0281042005985001","","00","2020-02-29","2020-02-29","2","5850","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"167","094202007","ｱﾙｾﾞﾝﾁﾝｱｶｴﾋﾞｱﾙｾﾞﾝﾁﾝ","10-20","2000","G","6","2094","0","0281042007309001","","00","2020-04-03","2020-04-09","12","25194","10","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"168","094202017","ｱﾙｾﾞﾝﾁﾝｱｶｴﾋﾞｱﾙｾﾞﾝﾁﾝ","20-30","2000","G","6","1403","0","0281042006382001","","00","2020-05-02","2020-05-02","26","37236","14","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"169","094202029","ｱﾙｾﾞﾝﾁﾝｱｶｴﾋﾞｱﾙｾﾞﾝﾁﾝ","30-40","2000","G","6","1639","0","0281012103811020","","00","2020-04-06","2020-04-17","15","24600","14","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"170","095310051","ｱﾏｴﾋﾞﾕｳﾄｳ","4L","1000","G","12","0","0","0281042006351001","","00","2020-03-28","2020-03-28","0","2500","0","0","大京１","","20218","     "," ","02","020732","ﾛｼｱ","","","生鮮"
"171","095310053","ｱﾏｴﾋﾞﾕｳﾄｳ","LL","1000","G","12","0","0","0281012106998017","","00","2020-03-24","2020-03-23","12","21600","0","0","大京１","","20218","     "," ","02","020732","ﾛｼｱ","","","生鮮"
"172","095610100","ｱﾏｴﾋﾞｱﾀﾏIQF ｶﾅﾀﾞ","","1000","G","10","350","0","0210213134135005","","00","2020-03-24","2020-03-26","13","4550","11","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"173","095610700","ｱﾏｴﾋﾞｱﾀﾏIQFｶﾅﾀﾞPB","","1000","G","10","0","0","0210213097335006","","00","2020-02-04","2020-02-15","14","4900","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"174","096158057","ｱﾏｴﾋﾞﾕｳﾄｳﾎﾞｲﾙ","M","5000","G","1","0","0","0281042012175001","","00","2020-04-24","2020-04-24","0","0","0","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"175","096745254","ｱﾏｴﾋﾞｵﾂｷﾑｷ ﾃﾞﾝﾏｰｸ","L-50","200","G","40","600","0","0281042008145001","","00","2020-02-03","2020-02-28","40","24000","20","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"176","096745354","ｱﾏｴﾋﾞｵﾂｷﾑｷ ｶﾅﾀﾞ","L-50","200","G","40","600","0","0281042007736001","","00","2019-12-30","2020-04-17","60","36000","1","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"177","096750358","ｱﾏｴﾋﾞｵﾂｷﾑｷ ｶﾅﾀﾞ","MM-50","150","G","40","220","0","0281012189880002","015113004","00","2020-01-07","2020-03-31","2000","440000","840","0","ホウスイ","豊海第二冷蔵庫","     ","     "," ","02","010060","","","","生鮮"
"178","096750358","ｱﾏｴﾋﾞｵﾂｷﾑｷ ｶﾅﾀﾞ","MM-50","150","G","40","220","0","0281042013426001","","00","2020-03-31","2020-03-31","960","211200","160","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"179","096756130","ｱﾏｴﾋﾞｵﾂｷﾑｷPB","SW-30","95","G","40","0","0","0210213092471002","","00","2020-02-17","2020-02-21","80","19200","0","0","大京１","","20064","     "," ","02","020732","ｸﾞﾘｰﾝﾗﾝﾄﾞ","","","生鮮"
"180","096756960","ｱﾏｴﾋﾞｵﾂｷﾑｷｶﾅﾀﾞPB","SW-30","95","G","40","240","0","0210213094885001","","00","2020-04-30","2020-05-02","120","28800","80","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"181","096762020","ｱﾏｴﾋﾞｵﾂｷﾑｷPB","SW-20","65","G","40","190","0","0210213102997006","","00","2020-05-02","2020-05-02","60","11400","60","0","大京１","","20064","     "," ","02","020732","ｸﾞﾘｰﾝﾗﾝﾄﾞ","","","生鮮"
"182","097410757","ｱﾏｴﾋﾞﾕｳﾄｳ ｶﾅﾀﾞ","M","1000","G","12","0","0","0281042007256001","","00","2020-02-03","2020-02-04","2","2200","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
